x-axis,1,3,4
second,Volt,Volt,Volt
-229.5000E-06,+17.6353641E-03,-38.7524336E-03,+135.4274483E-03
-229.3750E-06,+10.5932788E-03,-66.5046318E-03,+248.2396330E-03
-229.2500E-06,+2.1284548E-03,-87.5032183E-03,+333.6366170E-03
-229.1250E-06,-3.8112437E-03,-99.7171001E-03,+383.4758125E-03
-229.0000E-06,-10.7854898E-03,-101.8438274E-03,+392.1102345E-03
-228.8750E-06,-17.4016958E-03,-93.4188903E-03,+357.6271947E-03
-228.7500E-06,-22.9136304E-03,-75.7265224E-03,+285.2364919E-03
-228.6250E-06,-26.6372485E-03,-50.3834008E-03,+181.8784528E-03
-228.5000E-06,-28.1202886E-03,-18.8650281E-03,+54.6027004E-03
-228.3750E-06,-25.8570977E-03,+13.1133007E-03,-75.0593585E-03
-228.2500E-06,-21.2195349E-03,+43.5113846E-03,-198.0543321E-03
-228.1250E-06,-14.7333541E-03,+68.8545062E-03,-300.8294566E-03
-228.0000E-06,-6.1385050E-03,+86.4375776E-03,-372.5461644E-03
-227.8750E-06,+5.0059673E-03,+94.7350021E-03,-405.9180233E-03
-227.7500E-06,+15.8131280E-03,+92.3578037E-03,-395.9356113E-03
-227.6250E-06,+23.3866204E-03,+79.8433566E-03,-345.0945315E-03
-227.5000E-06,+27.2704143E-03,+57.7153731E-03,-255.3256882E-03
-227.3750E-06,+28.0449118E-03,+29.6853797E-03,-141.6573477E-03
-227.2500E-06,+24.2553389E-03,-1.8375471E-03,-13.6529521E-03
-227.1250E-06,+18.9864948E-03,-33.6063910E-03,+114.5700365E-03
-227.0000E-06,+11.8859923E-03,-62.1874208E-03,+230.6246835E-03
-226.8750E-06,+3.5229271E-03,-85.0850336E-03,+323.9092302E-03
-226.7500E-06,-2.9293341E-03,-98.6150272E-03,+379.0128728E-03
-226.6250E-06,-9.7660175E-03,-102.1626088E-03,+393.3671440E-03
-226.5000E-06,-17.3357410E-03,-95.1403099E-03,+364.7132499E-03
-226.3750E-06,-22.3822234E-03,-78.6684194E-03,+297.2408888E-03
-226.2500E-06,-26.5317208E-03,-54.2361018E-03,+197.5078496E-03
-226.1250E-06,-28.0995600E-03,-24.2524338E-03,+76.2434037E-03
-226.0000E-06,-26.3074746E-03,+7.7122330E-03,-53.0179014E-03
-225.8750E-06,-22.3162686E-03,+39.5721572E-03,-182.1334779E-03
-225.7500E-06,-15.8074747E-03,+65.7577725E-03,-288.3150095E-03
-225.6250E-06,-7.5706657E-03,+84.5522133E-03,-364.9318428E-03
-225.5000E-06,+3.8093593E-03,+94.2522760E-03,-404.0053349E-03
-225.3750E-06,+14.6240576E-03,+93.3050398E-03,-399.7792043E-03
-225.2500E-06,+22.4726756E-03,+82.1158126E-03,-354.4029485E-03
-225.1250E-06,+26.7748113E-03,+61.9323957E-03,-272.3759393E-03
-225.0000E-06,+28.2653891E-03,+34.7540040E-03,-162.3325988E-03
-224.8750E-06,+24.5135048E-03,+2.5661903E-03,-31.4500625E-03
